Gene_Symbol	entrez_ID
HMGN3	9324
TRIP4	9325
ZNHIT3	9326
GTF3C5	9328
GTF3C4	9329
GTF3C3	9330
B4GALT6	9331
CD163	9332
TGM5	9333
B4GALT5	9334
CNOT8	9337
TCEAL1	9338
GLP2R	9340
VAMP3	9341
SNAP29	9342
EFTUD2	9343
TAOK2	9344
NDST3	9348
RPL23	9349
CER1	9350
SLC9A3R2	9351
TXNL1	9352
SLIT2	9353
UBE4A	9354
LHX2	9355
SLC22A6	9356
ITGBL1	9358
PPIG	9360
LONP1	9361
CPNE6	9362
RAB33A	9363
RAB28	9364
KL	9365
RAB9A	9367
SLC9A3R1	9368
NRXN3	9369
ADIPOQ	9370
KIF3B	9371
ZFYVE9	9372
PLAA	9373
PPT2	9374
TM9SF2	9375
SLC22A8	9376
COX5A	9377
NRXN1	9378
NRXN2	9379
GRHPR	9380
OTOF	9381
COG1	9382
LIPG	9388
SLC22A13	9390
CIAO1	9391
TGFBRAP1	9392
HS6ST1	9394
NMT2	9397
CD101	9398
STOML1	9399
RECQL5	9400
RECQL4	9401
GRAP2	9402
LPXN	9404
ZRANB2	9406
TMPRSS11D	9407
PEX16	9409
SNRNP40	9410
ARHGAP29	9411
MED21	9412
TJP2	9414
FADS2	9415
DDX23	9416
CRIPT	9419
CYP7B1	9420
HAND1	9421
ZNF264	9422
NTN1	9423
KCNK6	9424
CDYL	9425
ECEL1	9427
ABCG2	9429
CHST2	9435
NCR2	9436
NCR1	9437
MED23	9439
MED17	9440
MED26	9441
MED27	9442
MED7	9443
QKI	9444
ITM2B	9445
GSTO1	9446
AIM2	9447
MAP4K4	9448
LY86	9450
EIF2AK3	9451
ITM2A	9452
GGPS1	9453
HOMER3	9454
HOMER2	9455
HOMER1	9456
FHL5	9457
ARHGEF6	9459
RASAL2	9462
PICK1	9463
HAND2	9464
AKAP7	9465
IL27RA	9466
SH3BP5	9467
PCYT1B	9468
CHST3	9469
EIF4E2	9470
AKAP6	9472
THEMIS2	9473
ATG5	9474
ROCK2	9475
NAPSA	9476
MED20	9477
CABP1	9478
MAPK8IP1	9479
ONECUT2	9480
SLC25A27	9481
STX8	9482
CHST10	9486
PIGL	9487
PIGB	9488
PGS1	9489
PSMF1	9491
KIF23	9493
AKAP5	9495
TBX4	9496
SLC4A7	9497
SLC4A8	9498
MYOT	9499
MAGED1	9500
RPH3AL	9501
XAGE2	9502
PAGE4	9506
ADAMTS4	9507
ADAMTS3	9508
ADAMTS2	9509
ADAMTS1	9510
PMPCB	9512
FXR2	9513
GAL3ST1	9514
STXBP5L	9515
LITAF	9516
SPTLC2	9517
GDF15	9518
TBPL1	9519
NPEPPS	9520
EEF1E1	9521
SCAMP1	9522
TECR	9524
VPS4B	9525
MPDU1	9526
GOSR1	9527
TMEM59	9528
BAG5	9529
BAG4	9530
BAG3	9531
BAG2	9532
POLR1C	9533
ZNF254	9534
GMFG	9535
PTGES	9536
TP53I11	9537
EI24	9538
TP53I3	9540
CIR1	9541
NRG2	9542
IGDCC3	9543
RAB3D	9545
APBA3	9546
CXCL14	9547
ATP6V1G1	9550
ATP5J2	9551
SPAG7	9552
MRPL33	9553
SEC22B	9554
H2AFY	9555
C14orf2	9556
CHD1L	9557
VPS26A	9559
MINPP1	9562
H6PD	9563
BCAR1	9564
GTPBP1	9567
GABBR2	9568
GTF2IRD1	9569
GOSR2	9570
NR1D1	9572
GDF3	9573
CLOCK	9575
SPAG6	9576
BABAM2	9577
CDC42BPB	9578
SOX13	9580
PREPL	9581
APOBEC3B	9582
ENTPD4	9583
RBM39	9584
KIF20B	9585
CREB5	9586
MAD2L1BP	9587
PRDX6	9588
WTAP	9589
AKAP12	9590
IER2	9592
CYTIP	9595
PITPNM1	9600
PDIA4	9601
NFE2L3	9603
RNF14	9604
VPS9D1	9605
CARTPT	9607
RAB36	9609
RIN1	9610
NCOR1	9611
NCOR2	9612
GDA	9615
RNF7	9616
MTRF1	9617
TRAF4	9618
ABCG1	9619
CELSR1	9620
KLK4	9622
TCL1B	9623
AATK	9625
GUCA1C	9626
SNCAIP	9627
RGS6	9628
GNA14	9630
NUP155	9631
SEC24C	9632
TESMIN	9633
CLCA2	9635
ISG15	9636
FEZ2	9637
FEZ1	9638
ARHGEF10	9639
ZNF592	9640
IKBKE	9641
MORF4L2	9643
SH3PXD2A	9644
MICAL2	9645
CTR9	9646
PPM1F	9647
GCC2	9648
RALGPS1	9649
MTFR1	9650
PLCH2	9651
TTC37	9652
HS2ST1	9653
TTLL4	9654
SOCS5	9655
MDC1	9656
IQCB1	9657
ZNF516	9658
PDE4DIP	9659
CEP135	9662
LPIN2	9663
MARF1	9665
DZIP3	9666
SAFB2	9667
ZNF432	9668
EIF5B	9669
IPO13	9670
WSCD2	9671
SDC3	9672
SLC25A44	9673
KIAA0040	9674
TTI1	9675
PHF14	9678
FAM53B	9679
DEPDC5	9681
KDM4A	9682
N4BP1	9683
LRRC14	9684
CLINT1	9685
VGLL4	9686
GREB1	9687
NUP93	9688
BZW1	9689
UBE3C	9690
KIAA0391	9692
RAPGEF2	9693
EMC2	9694
EDEM1	9695
CROCC	9696
TRAM2	9697
PUM1	9698
RIMS2	9699
ESPL1	9700
PPP6R2	9701
CEP57	9702
KIAA0100	9703
DHX34	9704
ST18	9705
ULK2	9706
PCDHGA8	9708
HERPUD1	9709
KIAA0355	9710
RUBCN	9711
USP6NL	9712
FAM131B	9715
AQR	9716
SEC14L5	9717
ECE2	9718
ADAMTSL2	9719
CCDC144A	9720
NOS1AP	9722
SEMA3E	9723
UTP14C	9724
TMEM63A	9725
ZNF646	9726
RAB11FIP3	9727
SECISBP2L	9728
KIAA0408	9729
DCAF1	9730
CEP104	9731
DOCK4	9732
SART3	9733
HDAC9	9734
KNTC1	9735
USP34	9736
GPRASP1	9737
CCP110	9738
SETD1A	9739
LAPTM4A	9741
IFT140	9742
ARHGAP32	9743
ACAP1	9744
ZNF536	9745
CLSTN3	9746
TCAF1	9747
SLK	9748
PHACTR2	9749
RIPOR2	9750
SNPH	9751
PCDHA9	9752
ZSCAN12	9753
STARD8	9754
KMT2B	9757
FRMPD4	9758
HDAC4	9759
TOX	9760
MLEC	9761
LZTS3	9762
KIAA0513	9764
ZFYVE16	9765
SUSD6	9766
JADE3	9767
PCLAF	9768
RASSF2	9770
RAPGEF5	9771
TMEM94	9772
BCLAF1	9774
EIF4A3	9775
ATG13	9776
TM9SF4	9777
KIAA0232	9778
TBC1D5	9779
PIEZO1	9780
RNF144A	9781
MATR3	9782
RIMS3	9783
SNX17	9784
DHX38	9785
KIAA0586	9786
DLGAP5	9787
MTSS1	9788
SPCS2	9789
BMS1	9790
PTDSS1	9791
SERTAD2	9792
CKAP5	9793
MAML1	9794
PHYHIP	9796
TATDN2	9797
IST1	9798
MRPL19	9801
DAZAP2	9802
TOMM20	9804
SCRN1	9805
SPOCK2	9806
IP6K1	9807
KIAA0087	9808
RNF40	9810
CTIF	9811
KIAA0141	9812
EFCAB14	9813
SFI1	9814
GIT2	9815
URB2	9816
KEAP1	9817
NUP58	9818
TSC22D2	9819
CUL7	9820
RB1CC1	9821
ARMCX2	9823
ARHGAP11A	9824
SPATA2	9825
ARHGEF11	9826
RGP1	9827
ARHGEF17	9828
DNAJC6	9829
TRIM14	9830
ZNF623	9831
JAKMIP2	9832
MELK	9833
FAM30A	9834
LCMT2	9836
GINS1	9837
ZEB2	9839
TESPA1	9840
ZBTB24	9841
PLEKHM1	9842
HEPH	9843
ELMO1	9844
GAB2	9846
C2CD5	9847
MFAP3L	9848
ZNF518A	9849
KIAA0753	9851
EPM2AIP1	9852
RUSC2	9853
C2CD2L	9854
FARP2	9855
KIAA0319	9856
CEP350	9857
PPP1R26	9858
CEP170	9859
LRIG2	9860
PSMD6	9861
MED24	9862
MAGI2	9863
TRIL	9865
TRIM66	9866
PJA2	9867
TOMM70	9868
SETDB1	9869
AREL1	9870
SEC24D	9871
FCHSD2	9873
TLK1	9874
URB1	9875
ZC3H11A	9877
TOX4	9878
DDX46	9879
ZBTB39	9880
TRANK1	9881
TBC1D4	9882
POM121	9883
OSBPL2	9885
RHOBTB1	9886
SMG7	9887
ZBED4	9889
PLPPR4	9890
NUAK1	9891
SNAP91	9892
TELO2	9894
TECPR2	9895
FIG4	9896
WASHC5	9897
UBAP2L	9898
SV2B	9899
SV2A	9900
SRGAP3	9901
MRC2	9902
KLHL21	9903
RBM19	9904
SGSM2	9905
SLC35E2	9906
AP5Z1	9907
G3BP2	9908
DENND4B	9909
RABGAP1L	9910
TMCC2	9911
ARHGAP44	9912
SUPT7L	9913
ATP2C2	9914
ARNT2	9915
FAM20B	9917
NCAPD2	9918
SEC16A	9919
KBTBD11	9920
RNF10	9921
IQSEC1	9922
ZBTB40	9923
PAN2	9924
ZBTB5	9925
LPGAT1	9926
MFN2	9927
KIF14	9928
JOSD1	9929
HELZ	9931
PUM3	9933
P2RY14	9934
MAFB	9935
CD302	9936
DCLRE1A	9937
ARHGAP25	9938
RBM8A	9939
DLEC1	9940
EXOG	9941
XYLB	9942
OXSR1	9943
GFPT2	9945
CRYZL1	9946
MAGEC1	9947
WDR1	9948
AMMECR1	9949
GOLGA5	9950
HS3ST4	9951
HS3ST3B1	9953
HS3ST3A1	9955
HS3ST2	9956
HS3ST1	9957
USP15	9958
USP3	9960
MVP	9961
SLC23A2	9962
SLC23A1	9963
FGF19	9965
TNFSF15	9966
THRAP3	9967
MED12	9968
MED13	9969
NR1I3	9970
NR1H4	9971
NUP153	9972
CCS	9973
NR1D2	9975
CLEC2B	9976
RBX1	9978
DOPEY2	9980
FGFBP1	9982
THOC1	9984
REC8	9985
RCE1	9986
HNRNPDL	9987
DMTF1	9988
PPP4R1	9989
SLC12A6	9990
PTBP3	9991
KCNE2	9992
DGCR2	9993
CASP8AP2	9994
SCO2	9997
AKT3	10000
MED6	10001
NR2E3	10002
NAALAD2	10003
NAALADL1	10004
ACOT8	10005
ABI1	10006
GNPDA1	10007
KCNE3	10008
ZBTB33	10009
TANK	10010
SRA1	10011
HDAC6	10013
HDAC5	10014
PDCD6IP	10015
PDCD6	10016
BCL2L10	10017
BCL2L11	10018
SH2B3	10019
GNE	10020
HCN4	10021
FRAT1	10023
TROAP	10024
MED16	10025
PIGK	10026
CHAF1A	10036
PARP2	10038
PARP3	10039
TOM1L1	10040
HMGXB4	10042
TOM1	10043
SH2D3C	10044
SH2D3A	10045
MAMLD1	10046
CST8	10047
RANBP9	10048
DNAJB6	10049
SLC17A4	10050
SMC4	10051
GJC1	10052
AP1M2	10053
UBA2	10054
SAE1	10055
FARSB	10056
ABCC5	10057
ABCB6	10058
DNM1L	10059
ABCC9	10060
ABCF2	10061
NR1H3	10062
COX17	10063
SCAMP2	10066
SCAMP3	10067
IL18BP	10068
RWDD2B	10069
MUC12	10071
DPP3	10072
SNUPN	10073
HUWE1	10075
PTPRU	10076
TSPAN32	10077
TSSC4	10078
ATP9A	10079
PDCD7	10081
GPC6	10082
USH1C	10083
PQBP1	10084
EDIL3	10085
COL4A3BP	10087
KCNK7	10089
UST	10090
ARPC5	10092
ARPC4	10093
ARPC3	10094
ARPC1B	10095
ACTR3	10096
ACTR2	10097
TSPAN5	10098
TSPAN3	10099
TSPAN2	10100
NUBP2	10101
TSFM	10102
TSPAN1	10103
PPIF	10105
CTDSP2	10106
TRIM10	10107
ARPC2	10109
SGK2	10110
RAD50	10111
KIF20A	10112
PREB	10113
HIPK3	10114
FEM1B	10116
ENAM	10117
ACTR1B	10120
ACTR1A	10121
ARL4C	10123
ARL4A	10124
RASGRP1	10125
DNAL4	10126
ZNF263	10127
LRPPRC	10128
FRY	10129
PDIA6	10130
TRAP1	10131
OPTN	10133
BCAP31	10134
NAMPT	10135
CELA3A	10136
RBM12	10137
YAF2	10138
ARFRP1	10139
TOB1	10140
AKAP9	10142
CLEC3A	10143
FAM13A	10144
G3BP1	10146
SUGP2	10147
EBI3	10148
ADGRG2	10149
MBNL2	10150
HNRNPA3P1	10151
ABI2	10152
CEBPZ	10153
PLXNC1	10154
TRIM28	10155
RASA4	10156
AASS	10157
PDZK1IP1	10158
ATP6AP2	10159
FARP1	10160
LPAR6	10161
LPCAT3	10162
WASF2	10163
CHST4	10164
SLC25A13	10165
SLC25A15	10166
ZNF197	10168
SERF2	10169
DHRS9	10170
RCL1	10171
ZNF256	10172
SORBS3	10174
CNIH1	10175
TENM1	10178
RBM7	10179
RBM6	10180
RBM5	10181
LHFPL2	10184
LHFPL6	10186
TNK2	10188
ALYREF	10189
TXNDC9	10190
RNF41	10193
TSHZ1	10194
ALG3	10195
PRMT3	10196
PSME3	10197
MPHOSPH9	10198
MPHOSPH10	10199
MPHOSPH6	10200
NME6	10201
DHRS2	10202
CALCRL	10203
NUTF2	10204
MPZL2	10205
TRIM13	10206
PATJ	10207
USPL1	10208
EIF1	10209
TOPORS	10210
FLOT1	10211
DDX39A	10212
PSMD14	10213
SSX3	10214
OLIG2	10215
PRG4	10216
CTDSPL	10217
ANGPTL7	10218
KLRG1	10219
GDF11	10220
TRIB1	10221
GPA33	10223
ZNF443	10224
CD96	10225
PLIN3	10226
MFSD10	10227
STX6	10228
COQ7	10229
NBR2	10230
RCAN2	10231
MSLN	10232
LRRC23	10233
LRRC17	10234
RASGRP2	10235
HNRNPR	10236
SLC35B1	10237
DCAF7	10238
AP3S2	10239
MRPS31	10240
CALCOCO2	10241
KCNMB2	10242
GPHN	10243
RABEPK	10244
TIMM17B	10245
SLC17A2	10246
RIDA	10247
POP7	10248
GLYAT	10249
SRRM1	10250
SPRY1	10252
SPRY2	10253
STAM2	10254
CNKSR1	10256
ABCC4	10257
DENND4A	10260
IGSF6	10261
SF3B4	10262
CDK2AP2	10263
IRX5	10265
RAMP2	10266
RAMP1	10267
RAMP3	10268
ZMPSTE24	10269
AKAP8	10270
FSTL3	10272
STUB1	10273
STAG1	10274
NET1	10276
UBE4B	10277
EFS	10278
PRSS16	10279
SIGMAR1	10280
DSCR4	10281
BET1	10282
CWC27	10283
SAP18	10284
SMNDC1	10285
BCAS2	10286
RGS19	10287
LILRB2	10288
EIF1B	10289
SPEG	10290
SF3A1	10291
TRAIP	10293
DNAJA2	10294
BCKDK	10295
MAEA	10296
APC2	10297
PAK4	10298
MARCH6	10299
KATNB1	10300
DLEU1	10301
SNAPC5	10302
APBB3	10307
ZNF267	10308
CCNO	10309
DSCR3	10311
TCIRG1	10312
RTN3	10313
LANCL1	10314
NMUR1	10316
B3GALT5	10317
TNIP1	10318
LAMC3	10319
IKZF1	10320
CRISP3	10321
SMYD5	10322
KLHL41	10324
RRAGB	10325
SIRPB1	10326
AKR1A1	10327
EMC8	10328
TMEM5	10329
CNPY2	10330
B3GNT3	10331
CLEC4M	10332
TLR6	10333
MRVI1	10335
PCGF3	10336
TFG	10342
PKDREJ	10343
CCL26	10344
TRDN	10345
TRIM22	10346
ABCA7	10347
ABCA10	10349
ABCA9	10350
ABCA8	10351
WARS2	10352
HMGB1P1	10357
NPM3	10360
NPM2	10361
HMG20B	10362
HMG20A	10363
KLF2	10365
MICU1	10367
CACNG3	10368
CACNG2	10369
CITED2	10370
SEMA3A	10371
TUBA1B	10376
IRF9	10379
BPNT1	10380
TUBB3	10381
TUBB4A	10382
TUBB4B	10383
BTN3A3	10384
BTN2A2	10385
SYCP2	10388
SCML2	10389
CEPT1	10390
CORO2B	10391
NOD1	10392
ANAPC10	10393
PRG3	10394
DLC1	10395
ATP8A1	10396
NDRG1	10397
MYL9	10398
RACK1	10399
PEMT	10400
PIAS3	10401
ST3GAL6	10402
NDC80	10403
CPQ	10404
WFDC2	10406
MYCNOS	10408
BASP1	10409
IFITM3	10410
RAPGEF3	10411
NSA2	10412
YAP1	10413
SPON2	10417
SPON1	10418
PRMT5	10419
TESK2	10420
CD2BP2	10421
UBAC1	10422
CDIPT	10423
PGRMC2	10424
ARIH2	10425
TUBGCP3	10426
SEC24B	10427
CFDP1	10428
TMEM147	10430
RBM14	10432
LYPLA1	10434
CDC42EP2	10435
EMG1	10436
IFI30	10437
C1D	10438
OLFM1	10439
TIMM17A	10440
N4BP2L2	10443
ZER1	10444
MCRS1	10445
LRRN2	10446
FAM3C	10447
ACAA2	10449
PPIE	10450
VAV3	10451
TOMM40	10452
TAB1	10454
ECI2	10455
HAX1	10456
GPNMB	10457
BAIAP2	10458
MAD2L2	10459
TACC3	10460
MERTK	10461
CLEC10A	10462
SLC30A9	10463
PIBF1	10464
PPIH	10465
COG5	10466
ZNHIT1	10467
FST	10468
TIMM44	10469
PFDN6	10471
ZBTB18	10472
HMGN4	10473
TADA3	10474
TRIM38	10475
ATP5H	10476
UBE2E3	10477
SLC25A17	10478
SLC9A6	10479
EIF3M	10480
HOXB13	10481
NXF1	10482
SEC23B	10483
SEC23A	10484
C1orf61	10485
CAP2	10486
CAP1	10487
CREB3	10488
LRRC41	10489
VTI1B	10490
CRTAP	10491
SYNCRIP	10492
VAT1	10493
STK25	10494
ENOX2	10495
UNC13B	10497
CARM1	10498
NCOA2	10499
SEMA6C	10500
SEMA6B	10501
SEMA4F	10505
SEMA4D	10507
SEMA4B	10509
SEMA3C	10512
APPBP2	10513
MYBBP1A	10514
FBLN5	10516
CIB2	10518
CIB1	10519
ZNF211	10520
DDX17	10521
DEAF1	10522
CHERP	10523
KAT5	10524
HYOU1	10525
IPO8	10526
IPO7	10527
NOP56	10528
NEBL	10529
PITRM1	10531
ATG7	10533
SSSCA1	10534
RNASEH2A	10535
P3H3	10536
UBD	10537
BATF	10538
GLRX3	10539
DCTN2	10540
ANP32B	10541
LAMTOR5	10542
PROCR	10544
TM9SF1	10548
PRDX4	10549
ARL6IP5	10550
AGR2	10551
ARPC1A	10552
HTATIP2	10553
AGPAT1	10554
AGPAT2	10555
RPP30	10556
RPP38	10557
SPTLC1	10558
SLC35A1	10559
SLC19A2	10560
IFI44	10561
OLFM4	10562
CXCL13	10563
ARFGEF2	10564
ARFGEF1	10565
AKAP3	10566
RABAC1	10567
SLC34A2	10568
SLU7	10569
DPYSL4	10570
SIVA1	10572
MRPL28	10573
CCT7	10574
CCT4	10575
CCT2	10576
NPC2	10577
GNLY	10578
TACC2	10579
SORBS1	10580
IFITM2	10581
COLEC10	10584
POMT1	10585
MAB21L2	10586
TXNRD2	10587
MTHFS	10588
DRAP1	10589
SCGN	10590
DNPH1	10591
SMC2	10592
PRPF8	10594
ERN2	10595
TRAPPC2B	10597
AHSA1	10598
SLCO1B1	10599
USP16	10600
CDC42EP3	10602
SH2B2	10603
PAIP1	10605
PAICS	10606
TBL3	10607
MXD4	10608
P3H4	10609
ST6GALNAC2	10610
PDLIM5	10611
TRIM3	10612
ERLIN1	10613
HEXIM1	10614
SPAG5	10615
RBCK1	10616
STAMBP	10617
TGOLN2	10618
ARID3B	10620
POLR3F	10621
POLR3G	10622
POLR3C	10623
IVNS1ABP	10625
TRIM16	10626
MYL12A	10627
TXNIP	10628
TAF6L	10629
PDPN	10630
POSTN	10631
ATP5L	10632
RASL10A	10633
GAS2L1	10634
RAD51AP1	10635
RGS14	10636
LEFTY1	10637
EXOC5	10640
NPRL2	10641
IGF2BP1	10642
IGF2BP3	10643
IGF2BP2	10644
CAMKK2	10645
SCGB1D2	10647
SCGB1D1	10648
PRELID3A	10650
MTX2	10651
YKT6	10652
SPINT2	10653
PMVK	10654
DMRT2	10655
KHDRBS3	10656
KHDRBS1	10657
CELF1	10658
CELF2	10659
LBX1	10660
KLF1	10661
CXCR6	10663
CTCF	10664
C6orf10	10665
CD226	10666
FARS2	10667
CGRRF1	10668
CGREF1	10669
RRAGA	10670
DCTN6	10671
GNA13	10672
TNFSF13B	10673
CSPG5	10675
AVIL	10677
B3GNT2	10678
GNB5	10681
EBP	10682
DLL3	10683
CLDN16	10686
PNMA2	10687
FUT9	10690
GMEB1	10691
RRH	10692
CCT6B	10693
CCT8	10694
CNPY3	10695
CORIN	10699
FAM189B	10712
USP39	10713
POLD3	10714
CERS1	10715
TBR1	10716
AP4B1	10717
NRG3	10718
UGT2B11	10720
POLQ	10721
SLC12A7	10723
MGEA5	10724
NFAT5	10725
NUDC	10726
PTGES3	10728
YME1L1	10730
TCFL5	10732
PLK4	10733
STAG3	10734
STAG2	10735
SIX2	10736
RBBP9	10741
RAI2	10742
RAI1	10743
PTTG2	10744
PHTF1	10745
MAP3K2	10746
MASP2	10747
KIF1C	10749
CHL1	10752
CAPN9	10753
GIPC1	10755
TRAF3IP2	10758
PLAC1	10761
NUP50	10762
NES	10763
KDM5B	10765
TOB2	10766
HBS1L	10767
AHCYL1	10768
PLK2	10769
ZMYND11	10771
SRSF10	10772
ZBTB6	10773
POP4	10775
ARPP19	10776
ARPP21	10777
ZNF271P	10778
ZNF234	10780
ZNF266	10781
ZNF274	10782
NEK6	10783
WDR4	10785
SLC17A3	10786
NCKAP1	10787
IQGAP2	10788
VAMP5	10791
ZNF273	10793
ZNF460	10794
ZNF268	10795
MTHFD2	10797
RPP40	10799
CYSLTR1	10800
SEPT9	10801
SEC24A	10802
CCR9	10803
GJB6	10804
SDCCAG8	10806
SDCCAG3	10807
HSPH1	10808
STARD10	10809
WASF3	10810
NOXA1	10811
UTP14A	10813
CPLX2	10814
CPLX1	10815
SPINT3	10816
FRS3	10817
FRS2	10818
NEU3	10825
FAXDC2	10826
FAM114A2	10827
ZNF275	10838
ALDH1L1	10840
FTCD	10841
PPP1R17	10842
TUBGCP2	10844
CLPX	10845
PDE10A	10846
SRCAP	10847
PPP1R13L	10848
CD3EAP	10849
CCL27	10850
HPSE	10855
RUVBL2	10856
PGRMC1	10857
CYP46A1	10858
LILRB1	10859
SLC26A1	10861
ADAM28	10863
SLC22A7	10864
ARID5A	10865
HCP5	10866
TSPAN9	10867
USP20	10868
USP19	10869
HCST	10870
CD300C	10871
ME3	10873
NMU	10874
FGL2	10875
EDDM3A	10876
CFHR4	10877
CFHR3	10878
SMR3B	10879
ACTL7B	10880
ACTL7A	10881
C1QL1	10882
MRPS30	10884
WDR3	10885
NPFFR2	10886
GPR83	10888
RAB10	10890
PPARGC1A	10891
MALT1	10892
MMP24	10893
LYVE1	10894
YIF1A	10897
CPSF4	10898
JTB	10899
RUNDC3A	10900
DHRS4	10901
BRD8	10902
MTMR11	10903
BLCAP	10904
MAN1A2	10905
TRAFD1	10906
TXNL4A	10907
PNPLA6	10908
SUGT1	10910
UTS2	10911
GADD45G	10912
EDAR	10913
PAPOLA	10914
TCERG1	10915
MAGED2	10916
BTNL3	10917
EHMT2	10919
COPS8	10920
RNPS1	10921
FASTK	10922
SUB1	10923
SMPDL3A	10924
DBF4	10926
SPIN1	10927
RALBP1	10928
SRSF8	10929
APOBEC2	10930
MORF4L1	10933
PRDX3	10935
GPR75	10936
EHD1	10938
AFG3L2	10939
POP1	10940
UGT2A1	10941
PRSS21	10942
MSL3	10943
C11orf58	10944
KDELR1	10945
SF3A3	10946
AP3M2	10947
STARD3	10948
HNRNPA0	10949
BTG3	10950
CBX1	10951
SEC61B	10952
TOMM34	10953
PDIA5	10954
SERINC3	10955
OS9	10956
PNRC1	10957
TMED2	10959
LMAN2	10960
ERP29	10961
MLLT11	10962
STIP1	10963
IFI44L	10964
ACOT2	10965
RAB40B	10966
EBNA1BP2	10969
CKAP4	10970
YWHAQ	10971
TMED10	10972
ASCC3	10973
ADIRF	10974
UQCR11	10975
CLP1	10978
FERMT2	10979
COPS6	10980
RAB32	10981
MAPRE2	10982
CCNI	10983
KCNQ1OT1	10984
GCN1	10985
COPS5	10987
METAP2	10988
IMMT	10989
LILRB5	10990
SLC38A3	10991
SF3B2	10992
SDS	10993
ILVBL	10994
SLC27A5	10998
SLC27A4	10999
SLC27A3	11000
SLC27A2	11001
KIF2C	11004
SPINK5	11005
LILRB4	11006
CCDC85B	11007
IL24	11009
GLIPR1	11010
TLK2	11011
KLK11	11012
TMSB15A	11013
KDELR2	11014
KDELR3	11015
ATF7	11016
SNRNP27	11017
TMED1	11018
LIAS	11019
IFT27	11020
RAB35	11021
TDRKH	11022
VAX1	11023
LILRA1	11024
LILRB3	11025
LILRA3	11026
LILRA2	11027
RBPMS	11030
RAB31	11031
ADAP1	11033
DSTN	11034
RIPK3	11035
GTF2A1L	11036
STON1	11037
PIM2	11040
B4GAT1	11041
MID2	11043
UPK1A	11045
SLC35D2	11046
ADRM1	11047
NUDT21	11051
CPSF6	11052
OGFR	11054
ZPBP	11055
DDX52	11056
ABHD2	11057
WWP1	11059
WWP2	11060
CNMD	11061
DUS4L	11062
SOX30	11063
CNTRL	11064
UBE2C	11065
SNRNP35	11066
DEPP1	11067
CYB561D2	11068
RAPGEF4	11069
TMEM115	11070
DUSP14	11072
TOPBP1	11073
TRIM31	11074
STMN2	11075
TPPP	11076
HSF2BP	11077
TRIOBP	11078
RER1	11079
DNAJB4	11080
KERA	11081
ESM1	11082
DIDO1	11083
ADAM30	11085
ADAM29	11086
WDR5	11091
SPACA9	11092
ADAMTS13	11093
CACFD1	11094
ADAMTS8	11095
ADAMTS5	11096
NUPL2	11097
PRSS23	11098
PTPN21	11099
HNRNPUL1	11100
ATE1	11101
RPP14	11102
KRR1	11103
KATNA1	11104
PRDM5	11107
PRDM4	11108
HIBADH	11112
CIT	11113
FGFR1OP	11116
EMILIN1	11117
BTN3A2	11118
BTN3A1	11119
BTN2A1	11120
PTPRT	11122
RCAN3	11123
FAF1	11124
CD160	11126
KIF3A	11127
POLR3A	11128
CLASRP	11129
ZWINT	11130
CAPN11	11131
CAPN10	11132
KPTN	11133
CDC42EP1	11135
SLC7A9	11136
PWP1	11137
TBC1D8	11138
CDC37	11140
IL1RAPL1	11141
PKIG	11142
KAT7	11143
DMC1	11144
PLA2G16	11145
GLMN	11146
HHLA3	11147
HHLA2	11148
BVES	11149
CORO1A	11151
WDR45	11152
FICD	11153
AP4S1	11154
LDB3	11155
PTP4A3	11156
LSM6	11157
RABL2B	11158
RABL2A	11159
ERLIN2	11160
ERG28	11161
NUDT6	11162
NUDT4	11163
NUDT5	11164
NUDT3	11165
SOX21	11166
FSTL1	11167
PSIP1	11168
WDHD1	11169
FAM107A	11170
STRAP	11171
INSL6	11172
ADAMTS7	11173
ADAMTS6	11174
BAZ2A	11176
BAZ1A	11177
LZTS1	11178
ZNF277	11179
WDR6	11180
TREH	11181
SLC2A6	11182
MAP4K5	11183
MAP4K1	11184
INMT	11185
RASSF1	11186
PKP3	11187
NISCH	11188
CELF3	11189
CEP250	11190
WBP4	11193
ABCB8	11194
SEC23IP	11196
WIF1	11197
SUPT16H	11198
ANXA10	11199
CHEK2	11200
POLI	11201
KLK8	11202
FZD10	11211
PLPBP	11212
IRAK3	11213
AKAP13	11214
AKAP11	11215
AKAP10	11216
AKAP2	11217
DDX20	11218
TREX2	11219
DUSP10	11221
MRPL3	11222
RPL35	11224
GALNT6	11226
GALNT5	11227
RASSF8	11228
PRAF2	11230
SEC63	11231
POLG2	11232
HPS5	11234
PDCD10	11235
RNF139	11236
RNF24	11237
CA5B	11238
PADI2	11240
PMF1	11243
ZHX1	11244
GPR176	11245
NXPH4	11247
NXPH3	11248
NXPH2	11249
PTGDR2	11251
PACSIN2	11252
MAN1B1	11253
SLC6A14	11254
HRH3	11255
TP53TG1	11257
DCTN3	11258
FILIP1L	11259
XPOT	11260
CHP1	11261
SP140	11262
PXMP4	11264
DUSP12	11266
SNF8	11267
DDX19B	11269
NRM	11270
PRR4	11272
ATXN2L	11273
USP18	11274
KLHL2	11275
SYNRG	11276
TREX1	11277
KLF12	11278
KLF8	11279
POU6F2	11281
MGAT4B	11282
CYP4F8	11283
PNKP	11284
B4GALT7	11285
SLCO2B1	11309
VPS45	11311
LYPLA2	11313
CD300A	11314
PARK7	11315
COPE	11316
RBPJL	11317
GPR182	11318
